,purpose,tfn_at,mode,period,split,trips,total_trips,split_method
4037,5,17,1,6,0.027268377312503925,22.008413802072276,807.1039046382972,observed
4038,5,17,2,1,0.1765225974794166,1.46534917585595,8.301198808423477,TBD
4039,5,17,2,2,0.2058453007048564,1.7087627649307262,8.301198808423477,TBD
4040,5,17,2,3,0.14284436256612304,1.1857794523239118,8.301198808423477,TBD
4041,5,17,2,4,0.10818385471163447,0.8980556858228786,8.301198808423477,TBD
4042,5,17,2,5,0.36660388453796955,3.0432517294900108,8.301198808423477,TBD
4043,5,17,2,6,0.0,0.0,8.301198808423477,TBD
4044,5,17,3,1,0.1533315509440389,398.58874813841845,2599.5220532523704,observed
4045,5,17,3,2,0.5114930886897971,1329.6375641352981,2599.5220532523704,observed
4046,5,17,3,3,0.1291500108176401,335.7283012982377,2599.5220532523704,observed
4047,5,17,3,4,0.013767874845579571,35.78989428750267,2599.5220532523704,observed
4048,5,17,3,5,0.10877994690820594,282.77587093950336,2599.5220532523704,observed
4049,5,17,3,6,0.08347752779473833,217.00167445340998,2599.5220532523704,observed
4050,5,17,4,1,0.07141575450771041,5.823137391274902,81.53855450265118,TBD
4051,5,17,4,2,0.45920929797571086,37.44326237111669,81.53855450265118,TBD
4052,5,17,4,3,0.14991121483014966,12.223543760986807,81.53855450265118,TBD
4053,5,17,4,4,0.0,0.0,81.53855450265118,TBD
4054,5,17,4,5,0.21374948861524531,17.428824327367998,81.53855450265118,TBD
4055,5,17,4,6,0.10571424407118353,8.619786651904768,81.53855450265118,TBD
4056,5,17,5,1,0.06650798546079374,3.8550767746111116,57.96411886334563,TBD
4057,5,17,5,2,0.7496078484406005,43.450358427907744,57.96411886334563,TBD
4058,5,17,5,3,0.05686968874708166,3.296401398257311,57.96411886334563,TBD
4059,5,17,5,4,0.0,0.0,57.96411886334563,TBD
4060,5,17,5,5,0.09037385780402239,5.238441035891451,57.96411886334563,TBD
4061,5,17,5,6,0.03664061954750171,2.1238412266780147,57.96411886334563,TBD
4062,5,17,6,1,0.0,0.0,7.389241800726636,TBD
4063,5,17,6,2,1.0,7.389241800726636,7.389241800726636,TBD
4064,5,17,6,3,0.0,0.0,7.389241800726636,TBD
4065,5,17,6,4,0.0,0.0,7.389241800726636,TBD
4066,5,17,6,5,0.0,0.0,7.389241800726636,TBD
4067,5,17,6,6,0.0,0.0,7.389241800726636,TBD
4068,5,17,7,1,,0.0,0.0,TBD
4069,5,17,7,2,,0.0,0.0,TBD
4070,5,17,7,3,,0.0,0.0,TBD
4071,5,17,7,4,,0.0,0.0,TBD
4072,5,17,7,5,,0.0,0.0,TBD
4073,5,17,7,6,,0.0,0.0,TBD
4074,5,18,1,1,0.1406276152327149,24.299494698096233,172.79319327064377,observed
4075,5,18,1,2,0.5593975963137183,96.66009697496989,172.79319327064377,observed
4076,5,18,1,3,0.12632741849343454,21.828518039117533,172.79319327064377,observed
4077,5,18,1,4,0.0,0.0,172.79319327064377,observed
4078,5,18,1,5,0.01921403551123074,3.320054551601106,172.79319327064377,observed
4079,5,18,1,6,0.15443333444890142,26.685029006858993,172.79319327064377,observed
4080,5,18,2,1,0.26085805514969485,2.1523495144938636,8.251037190546889,TBD
4081,5,18,2,2,0.2363336289261265,1.9499975616463776,8.251037190546889,TBD
4082,5,18,2,3,0.16508350400500507,1.362110131091093,8.251037190546889,TBD
4083,5,18,2,4,0.0,0.0,8.251037190546889,TBD
4084,5,18,2,5,0.2222454235021978,1.8337552547454776,8.251037190546889,TBD
4085,5,18,2,6,0.11547938841697583,0.9528247285700772,8.251037190546889,TBD
4086,5,18,3,1,0.1722292599899051,231.84053208076,1346.1158231438078,observed
4087,5,18,3,2,0.47879699847801444,644.5162157250169,1346.1158231438078,observed
4088,5,18,3,3,0.12887286068809145,173.4777969460475,1346.1158231438078,observed
4089,5,18,3,4,0.021821278927609062,29.373968845689102,1346.1158231438078,observed
4090,5,18,3,5,0.11032441390209913,148.50943923268233,1346.1158231438078,observed
4091,5,18,3,6,0.08795518801428075,118.3978703136119,1346.1158231438078,observed
4092,5,18,4,1,0.07936553299721198,4.911411620062046,61.88343270163105,TBD
4093,5,18,4,2,0.4219041426907004,26.108876620739302,61.88343270163105,TBD
4094,5,18,4,3,0.12556919424752988,7.770652781615053,61.88343270163105,TBD
4095,5,18,4,4,0.059599555253166576,3.688225066556475,61.88343270163105,TBD
4096,5,18,4,5,0.17622647539144268,10.905499230131984,61.88343270163105,TBD
4097,5,18,4,6,0.13733509941994831,8.49876738252618,61.88343270163105,TBD
4098,5,18,5,1,0.15957925593976557,4.579074292001082,28.694671278135857,TBD
4099,5,18,5,2,0.685637906428248,19.674154340787847,28.694671278135857,TBD
4100,5,18,5,3,0.0,0.0,28.694671278135857,TBD
4101,5,18,5,4,0.0,0.0,28.694671278135857,TBD
4102,5,18,5,5,0.0,0.0,28.694671278135857,TBD
4103,5,18,5,6,0.15478283763198647,4.441442645346928,28.694671278135857,TBD
4104,5,18,6,1,0.2919413816446901,1.1761750884274311,4.028805652015807,TBD
4105,5,18,6,2,0.3979561233772208,1.6032878791164469,4.028805652015807,TBD
4106,5,18,6,3,0.0,0.0,4.028805652015807,TBD
4107,5,18,6,4,0.31010249497808917,1.249342684471929,4.028805652015807,TBD
4108,5,18,6,5,0.0,0.0,4.028805652015807,TBD
4109,5,18,6,6,0.0,0.0,4.028805652015807,TBD
4110,5,18,7,1,,0.0,0.0,TBD
4111,5,18,7,2,,0.0,0.0,TBD
4112,5,18,7,3,,0.0,0.0,TBD
4113,5,18,7,4,,0.0,0.0,TBD
4114,5,18,7,5,,0.0,0.0,TBD
4115,5,18,7,6,,0.0,0.0,TBD
4116,5,19,1,1,0.21256044280283573,70.48336743709496,331.59211802392167,observed
4117,5,19,1,2,0.5343586009079725,177.18910025937407,331.59211802392167,observed
4118,5,19,1,3,0.1122048214704606,37.20623440388603,331.59211802392167,observed
4119,5,19,1,4,0.02055671505562768,6.816444684909821,331.59211802392167,observed
4120,5,19,1,5,0.09771144343924593,32.40034448519418,331.59211802392167,observed
4121,5,19,1,6,0.02260797632385763,7.4966267534626265,331.59211802392167,observed
4122,5,19,2,1,0.21056094943605058,2.8899778379071033,13.725136810255588,TBD
4123,5,19,2,2,0.5852765085817849,8.033000152113727,13.725136810255588,TBD
4124,5,19,2,3,0.0725867471851195,0.9962630357271998,13.725136810255588,TBD
4125,5,19,2,4,0.0,0.0,13.725136810255588,TBD
4126,5,19,2,5,0.020116504300766447,0.2761017736721144,13.725136810255588,TBD
4127,5,19,2,6,0.11145929049627858,1.529794010835444,13.725136810255588,TBD
4128,5,19,3,1,0.1480489636361117,320.7119288763401,2166.2558183427427,observed
4129,5,19,3,2,0.5073013950452122,1098.9445986700812,2166.2558183427427,observed
4130,5,19,3,3,0.11400248566850928,246.95854788494336,2166.2558183427427,observed
4131,5,19,3,4,0.020266233226745013,43.9018456433274,2166.2558183427427,observed
4132,5,19,3,5,0.11447589956140318,247.98408348490906,2166.2558183427427,observed
4133,5,19,3,6,0.09590502286201881,207.754813783142,2166.2558183427427,observed
4134,5,19,4,1,0.08392614776030276,7.007451307076252,83.49544801090931,TBD
4135,5,19,4,2,0.5466633706501456,45.64390304358768,83.49544801090931,TBD
4136,5,19,4,3,0.08082595161778798,6.748599041235288,83.49544801090931,TBD
4137,5,19,4,4,0.0,0.0,83.49544801090931,TBD
4138,5,19,4,5,0.14112103939489135,11.782964408041636,83.49544801090931,TBD
4139,5,19,4,6,0.14746349057687239,12.312530210968463,83.49544801090931,TBD
4140,5,19,5,1,0.07037112703051494,3.2533793847368786,46.23173625350806,TBD
4141,5,19,5,2,0.6893910081489847,31.871743264283886,46.23173625350806,TBD
4142,5,19,5,3,0.1364617149047891,6.308862012179619,46.23173625350806,TBD
4143,5,19,5,4,0.0,0.0,46.23173625350806,TBD
4144,5,19,5,5,0.08296282461198437,3.8355154263073086,46.23173625350806,TBD
4145,5,19,5,6,0.02081332530372689,0.9622361660003672,46.23173625350806,TBD
4146,5,19,6,1,0.0,0.0,1.6523344343354025,TBD
4147,5,19,6,2,0.4035666045764685,0.6668269972895181,1.6523344343354025,TBD
4148,5,19,6,3,0.0,0.0,1.6523344343354025,TBD
4149,5,19,6,4,0.0,0.0,1.6523344343354025,TBD
4150,5,19,6,5,0.5964333954235315,0.9855074370458844,1.6523344343354025,TBD
4151,5,19,6,6,0.0,0.0,1.6523344343354025,TBD
4152,5,19,7,1,0.0,0.0,0.9677994420431898,TBD
4153,5,19,7,2,0.0,0.0,0.9677994420431898,TBD
4154,5,19,7,3,0.0,0.0,0.9677994420431898,TBD
4155,5,19,7,4,0.0,0.0,0.9677994420431898,TBD
4156,5,19,7,5,0.0,0.0,0.9677994420431898,TBD
4157,5,19,7,6,1.0,0.9677994420431898,0.9677994420431898,TBD
4158,5,20,1,1,0.09691531357586837,115.59418816274079,1192.7339849367563,observed
4159,5,20,1,2,0.690720394075321,823.8456881025444,1192.7339849367563,observed
4160,5,20,1,3,0.05482457176349713,65.3911299519271,1192.7339849367563,observed
4161,5,20,1,4,0.0034992267454988773,4.173646660356153,1192.7339849367563,observed
4162,5,20,1,5,0.10285487889690663,122.67850957689492,1192.7339849367563,observed
4163,5,20,1,6,0.05118561494290807,61.05082248229312,1192.7339849367563,observed
4164,5,20,2,1,0.18985939371352595,1.4096229913083482,7.424562797431518,TBD
4165,5,20,2,2,0.39232387339135105,2.912833234925658,7.424562797431518,TBD
4166,5,20,2,3,0.41781673289512294,3.1021065711975115,7.424562797431518,TBD
4167,5,20,2,4,0.0,0.0,7.424562797431518,TBD
4168,5,20,2,5,0.0,0.0,7.424562797431518,TBD
4169,5,20,2,6,0.0,0.0,7.424562797431518,TBD
4170,5,20,3,1,0.11976875579138159,271.1938712706465,2264.312336541458,observed
4171,5,20,3,2,0.5206261921108104,1178.860309523111,2264.312336541458,observed
4172,5,20,3,3,0.13734877726091124,311.00053076076625,2264.312336541458,observed
4173,5,20,3,4,0.02997854751467641,67.88079496907606,2264.312336541458,observed
4174,5,20,3,5,0.10158562525323894,230.0215844761864,2264.312336541458,observed
4175,5,20,3,6,0.09069210206898157,205.35524554167205,2264.312336541458,observed
4176,5,20,4,1,0.1252694200611356,5.047756060616484,40.29519780767735,TBD
4177,5,20,4,2,0.5567919982273,22.43604370630099,40.29519780767735,TBD
4178,5,20,4,3,0.023401045861138364,0.9429497718810996,40.29519780767735,TBD
4179,5,20,4,4,0.016036316130626904,0.6461865305900582,40.29519780767735,TBD
4180,5,20,4,5,0.2610713732127588,10.519922625530073,40.29519780767735,TBD
4181,5,20,4,6,0.01742984650704028,0.7023391127586421,40.29519780767735,TBD
4182,5,20,5,1,0.08812166104328434,19.975461911980823,226.68049688905782,observed
4183,5,20,5,2,0.6548556739420769,148.44300955980881,226.68049688905782,observed
4184,5,20,5,3,0.10382956383252456,23.536137121330814,226.68049688905782,observed
4185,5,20,5,4,0.0035375844463660555,0.80190140008926,226.68049688905782,observed
4186,5,20,5,5,0.1078705024843297,24.4521391028202,226.68049688905782,observed
4187,5,20,5,6,0.04178501425141836,9.471847793027877,226.68049688905782,observed
4188,5,20,6,1,0.12480628568454805,2.8738314482165332,23.026335832798004,TBD
4189,5,20,6,2,0.5411616159229897,12.46096910806241,23.026335832798004,TBD
4190,5,20,6,3,0.17428828537755658,4.013220590826156,23.026335832798004,TBD
4191,5,20,6,4,0.0,0.0,23.026335832798004,TBD
4192,5,20,6,5,0.07927159248375375,1.82533431053162,23.026335832798004,TBD
4193,5,20,6,6,0.08047222053115194,1.8529803751612872,23.026335832798004,TBD
4194,5,20,7,1,0.0,0.0,5.748642041307004,TBD
4195,5,20,7,2,0.14790237079652277,0.8502377867698682,5.748642041307004,TBD
4196,5,20,7,3,0.20284700975144884,1.1660948482105906,5.748642041307004,TBD
4197,5,20,7,4,0.3544061113235479,2.037353871250678,5.748642041307004,TBD
4198,5,20,7,5,0.2948445081284806,1.6949555350758685,5.748642041307004,TBD
4199,5,20,7,6,0.0,0.0,5.748642041307004,TBD
4200,6,1,1,1,0.023855469646659064,193.94067920951818,8129.820208200319,observed
4201,6,1,1,2,0.4063474207989268,3303.5314731611934,8129.820208200319,observed
4202,6,1,1,3,0.17923774432359957,1457.1706358742417,8129.820208200319,observed
4203,6,1,1,4,0.10582331708049546,860.324541699802,8129.820208200319,observed
4204,6,1,1,5,0.17768473196106693,1444.544924585739,8129.820208200319,observed
4205,6,1,1,6,0.10705131618925222,870.3079536698247,8129.820208200319,observed
4206,6,1,2,1,0.012817332136863325,3.21356395077059,250.72019016564374,observed
4207,6,1,2,2,0.2328563600766189,58.381790879689504,250.72019016564374,observed
4208,6,1,2,3,0.36357895459502404,91.15658463629038,250.72019016564374,observed
4209,6,1,2,4,0.2096082473310058,52.55301963111706,250.72019016564374,observed
4210,6,1,2,5,0.10433769175889963,26.159565919235636,250.72019016564374,observed
4211,6,1,2,6,0.07680141410158842,19.2556651485406,250.72019016564374,observed
4212,6,1,3,1,0.03565038781475295,79.93404691618535,2242.164863157724,observed
4213,6,1,3,2,0.18635296730877723,417.83407544492036,2242.164863157724,observed
4214,6,1,3,3,0.22520703568742878,504.95130235426046,2242.164863157724,observed
4215,6,1,3,4,0.14788779735546498,331.5888229202134,2242.164863157724,observed
4216,6,1,3,5,0.24109506000104103,540.5748722152374,2242.164863157724,observed
4217,6,1,3,6,0.1638067518325351,367.28174330690734,2242.164863157724,observed
4218,6,1,4,1,0.11959138878074375,2.607347375804291,21.8021330999387,TBD
4219,6,1,4,2,0.05060505475599505,1.10329813931989,21.8021330999387,TBD
4220,6,1,4,3,0.47790213034651025,10.41928585455887,21.8021330999387,TBD
4221,6,1,4,4,0.09158998516005824,1.996857047081,21.8021330999387,TBD
4222,6,1,4,5,0.09873665707492321,2.15266973939048,21.8021330999387,TBD
4223,6,1,4,6,0.16157478388176966,3.522674943784172,21.8021330999387,TBD
4224,6,1,5,1,0.030815238530199452,36.57363391491225,1186.8684345593974,observed
4225,6,1,5,2,0.28922339219370685,343.2701147309035,1186.8684345593974,observed
4226,6,1,5,3,0.28439273784890506,337.53676357079104,1186.8684345593974,observed
4227,6,1,5,4,0.08195179991489064,97.26600447431122,1186.8684345593974,observed
4228,6,1,5,5,0.20807251694083095,246.95470245639774,1186.8684345593974,observed
4229,6,1,5,6,0.10554431457146701,125.26721541208165,1186.8684345593974,observed
4230,6,1,6,1,0.013598056688521492,9.311375658905158,684.7578203409871,observed
4231,6,1,6,2,0.18756771383269286,128.43845889041677,684.7578203409871,observed
4232,6,1,6,3,0.5217272201928058,357.25679411178794,684.7578203409871,observed
4233,6,1,6,4,0.07869220459069136,53.88510249334883,684.7578203409871,observed
4234,6,1,6,5,0.15323941954085865,104.93189091511644,684.7578203409871,observed
4235,6,1,6,6,0.04517538515442966,30.934198271411844,684.7578203409871,observed
4236,6,1,7,1,0.013740224692789018,29.248064651536787,2128.645295508625,observed
4237,6,1,7,2,0.14888199604318672,316.91696046326314,2128.645295508625,observed
4238,6,1,7,3,0.469260003092727,998.8880979536962,2128.645295508625,observed
4239,6,1,7,4,0.12300044887560149,261.8243268444983,2128.645295508625,observed
4240,6,1,7,5,0.16864569858311465,358.9868728967126,2128.645295508625,observed
4241,6,1,7,6,0.0764716287125812,162.78097269891828,2128.645295508625,observed
4242,6,2,1,1,0.06841126581663123,169.33614575649793,2475.2669569129826,observed
4243,6,2,1,2,0.47865765924859877,1184.8054876113704,2475.2669569129826,observed
4244,6,2,1,3,0.13465055703609932,333.2960745613836,2475.2669569129826,observed
4245,6,2,1,4,0.06846690182749217,169.47385973579645,2475.2669569129826,observed
4246,6,2,1,5,0.11323109761987042,280.27719443345353,2475.2669569129826,observed
4247,6,2,1,6,0.13658251845130823,338.07819481448104,2475.2669569129826,observed
4248,6,2,2,1,0.051908387152870654,1.75276517884209,33.76651202203954,TBD
4249,6,2,2,2,0.23126794242493834,7.809111758204029,33.76651202203954,TBD
4250,6,2,2,3,0.3883065028746468,13.111756197552893,33.76651202203954,TBD
4251,6,2,2,4,0.06463606984669708,2.1825346295358843,33.76651202203954,TBD
4252,6,2,2,5,0.14738674760891912,4.976736385025875,33.76651202203954,TBD
4253,6,2,2,6,0.11649435009192816,3.9336078728787753,33.76651202203954,TBD
4254,6,2,3,1,0.05012259927935502,229.32390559561904,4575.25964121488,observed
4255,6,2,3,2,0.26592040460859734,1216.6548949812468,4575.25964121488,observed
4256,6,2,3,3,0.21141692670821433,967.2873322377772,4575.25964121488,observed
4257,6,2,3,4,0.09729257640740967,445.1387982266364,4575.25964121488,observed
4258,6,2,3,5,0.21554667267559197,986.18199229079,4575.25964121488,observed
4259,6,2,3,6,0.15970082032083166,730.6727178828103,4575.25964121488,observed
4260,6,2,4,1,0.07352217992002416,3.570296094300793,48.5608029874044,TBD
4261,6,2,4,2,0.40136026955059934,19.49037697661818,48.5608029874044,TBD
4262,6,2,4,3,0.19034948760347292,9.243523966265625,48.5608029874044,TBD
4263,6,2,4,4,0.1083312609921524,5.260653022417,48.5608029874044,TBD
4264,6,2,4,5,0.10070318481210852,4.890227517864977,48.5608029874044,TBD
4265,6,2,4,6,0.12573361712164244,6.105725409937815,48.5608029874044,TBD
4266,6,2,5,1,0.032567505575794534,20.083888615169837,616.6848906628262,observed
4267,6,2,5,2,0.3956546627822023,243.99425245807979,616.6848906628262,observed
4268,6,2,5,3,0.21469614021221795,132.39986575250242,616.6848906628262,observed
4269,6,2,5,4,0.060003213095629636,37.00307490729662,616.6848906628262,observed
4270,6,2,5,5,0.19676321030431362,121.34089883298232,616.6848906628262,observed
4271,6,2,5,6,0.10031526802984193,61.862910096795176,616.6848906628262,observed
4272,6,2,6,1,0.02724392819665289,8.363873281135064,306.9995347500081,observed
4273,6,2,6,2,0.2509559863061899,77.0433710387297,306.9995347500081,observed
4274,6,2,6,3,0.3033814004742077,93.13794879738764,306.9995347500081,observed
4275,6,2,6,4,0.08583943086128479,26.352665337619914,306.9995347500081,observed
4276,6,2,6,5,0.24064774237132017,73.8787449466351,306.9995347500081,observed
4277,6,2,6,6,0.09193151179034466,28.222931348500694,306.9995347500081,observed
4278,6,2,7,1,0.02935051344868476,8.600123912847847,293.0144281081812,observed
4279,6,2,7,2,0.20996985570448207,61.52419718920614,293.0144281081812,observed
4280,6,2,7,3,0.3225798244727333,94.52054278711543,293.0144281081812,observed
4281,6,2,7,4,0.049307135188840445,14.447702019010862,293.0144281081812,observed
4282,6,2,7,5,0.28388068948657175,83.18113788086399,293.0144281081812,observed
4283,6,2,7,6,0.10491198169868776,30.74072431913697,293.0144281081812,observed
4284,6,3,1,1,0.03729731325104673,37.08944716328387,994.4267811902771,observed
4285,6,3,1,2,0.5156265853014881,512.7528855174926,994.4267811902771,observed
4286,6,3,1,3,0.0985745942517243,98.02521646887978,994.4267811902771,observed
4287,6,3,1,4,0.027380178358388182,27.227582633347645,994.4267811902771,observed
4288,6,3,1,5,0.26761359881177965,266.1221296691442,994.4267811902771,observed
4289,6,3,1,6,0.05350773002557309,53.20951973812899,994.4267811902771,observed
4290,6,3,2,1,0.0,0.0,14.247158652628665,TBD
4291,6,3,2,2,0.2702869634851979,3.8508212505108648,14.247158652628665,TBD
4292,6,3,2,3,0.31699938242230474,4.516340494155882,14.247158652628665,TBD
4293,6,3,2,4,0.0660569275766786,0.9411235272901416,14.247158652628665,TBD
4294,6,3,2,5,0.24063992410357293,3.4284351768601242,14.247158652628665,TBD
4295,6,3,2,6,0.10601680241224577,1.5104382038116508,14.247158652628665,TBD
4296,6,3,3,1,0.05661240862865538,134.7014436457717,2379.3625268505207,observed
4297,6,3,3,2,0.2809646597454418,668.5167827676112,2379.3625268505207,observed
4298,6,3,3,3,0.23400306045963468,556.7781132259915,2379.3625268505207,observed
4299,6,3,3,4,0.10714700494995628,254.94156844219324,2379.3625268505207,observed
4300,6,3,3,5,0.19070829467997774,453.7641699211056,2379.3625268505207,observed
4301,6,3,3,6,0.1305645715363341,310.6604488478475,2379.3625268505207,observed
4302,6,3,4,1,0.08346927644362934,2.3807247084873016,28.522167795417694,TBD
4303,6,3,4,2,0.19431859939448534,5.542387697700062,28.522167795417694,TBD
4304,6,3,4,3,0.3248686324118368,9.265957645118279,28.522167795417694,TBD
4305,6,3,4,4,0.11905810552633629,3.3957952632267103,28.522167795417694,TBD
4306,6,3,4,5,0.15881177620603817,4.529656128836944,28.522167795417694,TBD
4307,6,3,4,6,0.1194736100176742,3.4076463520484,28.522167795417694,TBD
4308,6,3,5,1,0.10198583783971543,8.715279760968073,85.45578430865388,TBD
4309,6,3,5,2,0.3689044339668489,31.525017739577088,85.45578430865388,TBD
4310,6,3,5,3,0.18894530195311626,16.14646896983898,85.45578430865388,TBD
4311,6,3,5,4,0.06904524418983407,5.900315495024798,85.45578430865388,TBD
4312,6,3,5,5,0.19526283467972239,16.686338683886696,85.45578430865388,TBD
4313,6,3,5,6,0.0758563473707629,6.482363659358238,85.45578430865388,TBD
4314,6,3,6,1,0.08891947275519389,6.171875563232808,69.40971838895999,TBD
4315,6,3,6,2,0.1545030456671448,10.724012889993144,69.40971838895999,TBD
4316,6,3,6,3,0.36858366458378666,25.58328836153152,69.40971838895999,TBD
4317,6,3,6,4,0.018970019148538308,1.3167036869332225,69.40971838895999,TBD
4318,6,3,6,5,0.2992854601078808,20.773319503998326,69.40971838895999,TBD
4319,6,3,6,6,0.06973833773745569,4.840518383270981,69.40971838895999,TBD
4320,6,3,7,1,0.06794852260108086,0.9599827131613038,14.128088093942358,TBD
4321,6,3,7,2,0.0,0.0,14.128088093942358,TBD
4322,6,3,7,3,0.16834605923709225,2.378407955169678,14.128088093942358,TBD
4323,6,3,7,4,0.13416844245524343,1.895543574434715,14.128088093942358,TBD
4324,6,3,7,5,0.5440729701838672,7.686710852290551,14.128088093942358,TBD
4325,6,3,7,6,0.08546400552271614,1.20744299888611,14.128088093942358,TBD
4326,6,4,1,1,0.035151625011245684,47.58602233853835,1353.7360598070404,observed
4327,6,4,1,2,0.32203531827474274,435.95082287995643,1353.7360598070404,observed
4328,6,4,1,3,0.1993300973772351,269.8403406244119,1353.7360598070404,observed
4329,6,4,1,4,0.12311576477998641,166.6662503133892,1353.7360598070404,observed
4330,6,4,1,5,0.25397045811358965,343.80896727407986,1353.7360598070404,observed
4331,6,4,1,6,0.06639673644320039,89.88365637666462,1353.7360598070404,observed
4332,6,4,2,1,0.0488201166866447,1.2032640849909728,24.64689080352279,TBD
4333,6,4,2,2,0.21101919941722921,5.200967165483249,24.64689080352279,TBD
4334,6,4,2,3,0.5750331581004119,14.172779456105708,24.64689080352279,TBD
4335,6,4,2,4,0.0,0.0,24.64689080352279,TBD
4336,6,4,2,5,0.0830794088505105,2.0476491179597573,24.64689080352279,TBD
4337,6,4,2,6,0.08204811694520368,2.022230978983103,24.64689080352279,TBD
4338,6,4,3,1,0.051992692723720126,177.30293045206633,3410.1509493694125,observed
4339,6,4,3,2,0.25236145422925615,860.5906527241434,3410.1509493694125,observed
4340,6,4,3,3,0.24630073097717392,839.9226715721899,3410.1509493694125,observed
4341,6,4,3,4,0.10549340373123034,359.74843088626585,3410.1509493694125,observed
4342,6,4,3,5,0.19752218363593801,673.5804620476134,3410.1509493694125,observed
4343,6,4,3,6,0.14632953470268162,499.00580168713407,3410.1509493694125,observed
4344,6,4,4,1,0.0,0.0,30.883019268552907,TBD
4345,6,4,4,2,0.18885925637234205,5.832544053591613,30.883019268552907,TBD
4346,6,4,4,3,0.12162869266702735,3.756261259244705,30.883019268552907,TBD
4347,6,4,4,4,0.07633333946746039,2.357403993606569,30.883019268552907,TBD
4348,6,4,4,5,0.48356949070345284,14.93408589907905,30.883019268552907,TBD
4349,6,4,4,6,0.12960922078971726,4.002724063030966,30.883019268552907,TBD
4350,6,4,5,1,0.0929641594633321,26.137422473647696,281.1559059376758,observed
4351,6,4,5,2,0.3826910605102943,107.5958518120217,281.1559059376758,observed
4352,6,4,5,3,0.20368714938193716,57.26784501234125,281.1559059376758,observed
4353,6,4,5,4,0.09663405703451673,27.169235849972587,281.1559059376758,observed
4354,6,4,5,5,0.18445926233978585,51.8618110117379,281.1559059376758,observed
4355,6,4,5,6,0.039564311270133885,11.12373977795469,281.1559059376758,observed
4356,6,4,6,1,0.010976131990113772,0.9112391490779764,83.02006115621893,TBD
4357,6,4,6,2,0.1129356184229661,9.37592194819005,83.02006115621893,TBD
4358,6,4,6,3,0.3797509989825143,31.526951159663568,83.02006115621893,TBD
4359,6,4,6,4,0.194385057040576,16.137859323363724,83.02006115621893,TBD
4360,6,4,6,5,0.2822091665843534,23.429022268678597,83.02006115621893,TBD
4361,6,4,6,6,0.019743026979476365,1.6390673072450082,83.02006115621893,TBD
4362,6,4,7,1,0.0,0.0,17.78318461842592,TBD
4363,6,4,7,2,0.6893628568602922,12.259066952632098,17.78318461842592,TBD
4364,6,4,7,3,0.0,0.0,17.78318461842592,TBD
4365,6,4,7,4,0.0,0.0,17.78318461842592,TBD
4366,6,4,7,5,0.17927259143429644,3.188037590499735,17.78318461842592,TBD
4367,6,4,7,6,0.13136455170541128,2.3360800752940865,17.78318461842592,TBD
4368,6,5,1,1,0.03774725208999046,117.04286835646698,3100.699041017175,observed
4369,6,5,1,2,0.3611585052272504,1119.8438308133318,3100.699041017175,observed
4370,6,5,1,3,0.17837993783235814,553.1025021734962,3100.699041017175,observed
4371,6,5,1,4,0.10495286337228096,325.4272428104382,3100.699041017175,observed
4372,6,5,1,5,0.15017047940112208,465.63346146814865,3100.699041017175,observed
4373,6,5,1,6,0.16759096207699792,519.6491353952932,3100.699041017175,observed
4374,6,5,2,1,0.09096193451348689,3.383484113430506,37.19670356096965,TBD
4375,6,5,2,2,0.17926196533585576,6.667954184354644,37.19670356096965,TBD
4376,6,5,2,3,0.21040084882011462,7.826218002538194,37.19670356096965,TBD
4377,6,5,2,4,0.08035463986583206,2.9889277188378296,37.19670356096965,TBD
4378,6,5,2,5,0.28908073704855497,10.752850481181717,37.19670356096965,TBD
4379,6,5,2,6,0.1499398744161556,5.577269060626758,37.19670356096965,TBD
4380,6,5,3,1,0.04838069052638068,272.58235090140056,5634.114518327695,observed
4381,6,5,3,2,0.267471729756076,1506.9663558609295,5634.114518327695,observed
4382,6,5,3,3,0.25721835755695127,1449.1976826920234,5634.114518327695,observed
4383,6,5,3,4,0.10263522853322896,578.2586311709462,5634.114518327695,observed
4384,6,5,3,5,0.1891430365287294,1065.6535281471,5634.114518327695,observed
4385,6,5,3,6,0.13515095709863362,761.4559695552952,5634.114518327695,observed
4386,6,5,4,1,0.04534291450518524,3.194658958317032,70.45552746618665,TBD
4387,6,5,4,2,0.2927487942625328,20.625770714856905,70.45552746618665,TBD
4388,6,5,4,3,0.303538573842384,21.38597032639921,70.45552746618665,TBD
4389,6,5,4,4,0.05706551529408406,4.020580980174434,70.45552746618665,TBD
4390,6,5,4,5,0.18668524393306377,13.15300733145773,70.45552746618665,TBD
4391,6,5,4,6,0.11461895816274996,8.075539154981328,70.45552746618665,TBD
4392,6,5,5,1,0.026487236739518926,11.725432314101978,442.68235412445443,observed
4393,6,5,5,2,0.44930440843559377,198.89913324476404,442.68235412445443,observed
4394,6,5,5,3,0.18073862295370274,80.00979909035729,442.68235412445443,observed
4395,6,5,5,4,0.08035748225562231,35.572839416432956,442.68235412445443,observed
4396,6,5,5,5,0.17373615241904916,76.90992894938971,442.68235412445443,observed
4397,6,5,5,6,0.08937609719651309,39.56522110940846,442.68235412445443,observed
4398,6,5,6,1,0.03974179387702492,4.682194619744829,117.81538181777059,observed
4399,6,5,6,2,0.24456512617816864,28.81353371999218,117.81538181777059,observed
4400,6,5,6,3,0.37041509134044237,43.64059541733859,117.81538181777059,observed
